"mmsi","alb_cc","bet_cc","other_cc","swo_cc","yft_cc"
"12000001",0.0259206169144027,0.204074162245749,0.151098262836524,0.0282743295388015,0.590632628464522
"200004544",0.752987722042923,0.048595859022749,0.0977897491027386,0.0137457605728838,0.0868809092587058
"200005873",0.0344731512513585,0.00754035972562995,0.676375385981832,0.0327760256450186,0.248835077396161
"200008650",0.789154471943025,0.0740576388002303,0.0506290594273664,0.0257072097510326,0.060451620078346
"200012314",0.0287873998146569,0.0287373873206777,0.647563109517053,0.0433937029111611,0.251518400436451
"200015911",0.0668354300437171,0.120938563210609,0.533936733493673,0.0220004303411989,0.256288842910801
"200016052",0.0200406125737288,0.137938808476863,0.390358211609972,0.0436124592932707,0.408049908046165
"200020753",0.00505875943653203,0.0481749552494358,0.66071289594521,0.0339520585259553,0.252101330842867
"200020783",0.0246683539797497,0.0210852249002319,0.671154555969624,0.0331680366053309,0.249923828545063
"200021400",0.025690923955144,0.106481611242195,0.272777977746374,0.484783247839586,0.1102662392167
"200021405",0.0233016877264778,0.214131401676297,0.106274779024284,0.0371510504019837,0.619141081170958
"200021416",0.0924969197345765,0.18305448697677,0.33338346548219,0.0241732175443391,0.366891910262125
"200021422",0.0419720685937047,0.221630763242236,0.118944806467852,0.0488887857977195,0.568563575898487
"200021444",0.0507093705392235,0.178427777947226,0.478950881509922,0.0156871966660588,0.27622477333757
"200023459",0.0178470857605326,0.258976507348256,0.169825917044102,0.0705123871521322,0.482838102694978
"200023914",0.0199960281858024,0.462021805058177,0.220344784171549,0.0179988155999176,0.279638566984554
"200995958",0.0651468793365995,0.0489163834042427,0.539057284117529,0.0934520188419304,0.253427434299699
"201601251",0.0581169039668793,0.234747727455457,0.247327629069421,0.0437740411351852,0.416033698373057
"201601318",0.0287873998146569,0.0287373873206777,0.647563109517053,0.0433937029111611,0.251518400436451
"201601321",0.0234648433322423,0.256691758360252,0.126020868224758,0.0693325478177551,0.524489982264992
"201601542",0.0254299505465929,0.187999389401912,0.199119285390291,0.0474323428021592,0.540019031859044
"201706140",0.0333631998886431,0.210711325713456,0.16142098284247,0.0356491708817448,0.558855320673686
"201707002",0.0754531413575698,0.215777910268387,0.143862111702103,0.047306971874956,0.517599864796984
"205615410",0.406811555252326,0.122713125889496,0.129758990509282,0.268660039531409,0.0720562888174879
"224015550",0.17846223794577,0.110131040354497,0.140681943340017,0.376479692735842,0.194245085623874
"224017000",0.166775299265266,0.146184500799617,0.0519204675287102,0.615499069226459,0.0196206631799469
"224050000",0.233885623849489,0.0604396958946347,0.0143244683261004,0.67308557662877,0.0182646353010066
"224051350",0.256738009856078,0.0510872777796336,0.0307071126185641,0.633457487684959,0.0280101120607651
"224085000",0.0584529298872751,0.0108288431856967,0.0440136612538358,0.865294851567951,0.0214097141052414
"224154000",0.639821809596878,0.045257703289931,0.148412562952167,0.0759771562517614,0.0905307679092623
"224156000",0.112426077476737,0.163752736053066,0.103257040288069,0.554706981812926,0.0658571643692017
"224166160",0.00324196875921014,0.0232832301797819,0.0406719717064543,0.875626289419393,0.0571765399351607
"224196000",0.264140390156062,0.046251017137819,0.0136553778802364,0.665133509812764,0.0108197050131192
"224256000",0.487110806839912,0.0435041470795004,0.331368456111192,0.0899912235233656,0.0480253664460301
"224295000",0.0892046515092498,0.0265032434757698,0.0725305343150987,0.758555252776977,0.053206317922905
"224313000",0.288232015214496,0.153232732167017,0.0764589238727703,0.428231667060245,0.0538446616854715
"224318000",0.479745600526128,0.0490465510344357,0.287391852802365,0.0853200853151257,0.0984959103219452
"224342000",0.0450062556085138,0.056108320228894,0.0271498725947057,0.86107145039051,0.0106641011773769
