"mmsi","Distance_A","Distance_B"
432896000,1577446.28435094,983335.240612148
432907000,1577174.2114767,1054917.39243349
432914000,2377521.73710071,868908.969478946
432924000,1290916.49245283,324436.669667601
432936000,3706047.56511091,738396.37819345
432942000,1711311.16652904,615505.339214367
432943000,1975326.55561472,582069.397825177
432955000,0,0
432962000,4350065.96856103,1710683.72266597
432971000,825319.975804841,531111.070994226
432984000,3239323.02949289,876254.433445351
432987000,9950.34709704605,0
432990000,2880334.64110285,651984.996874271
433226000,0,0
440045000,1577028.99139698,785672.629515577
440055000,3692277.49514642,1408183.05759717
440116130,110151.742600546,39064.8250296586
440125000,4720391.18643706,644416.969360468
440239000,1531040.50614076,1149915.66855779
440246000,5822579.83743712,468335.019607796
440298000,2549702.50539493,751938.743045879
440316000,30046.5047530645,8033.85884608001
440328000,1190238.05667462,8328.73933235956
440329000,30363.6420531591,9576.11143508941
440339000,1732619.92020474,789337.283605109
440503000,6178175.18979877,552085.723383379
440504000,1730510.32847861,978069.145396414
440517000,4269286.87477244,671403.015775966
440522000,6219031.09123985,1552187.89136304
440549000,1539129.35123706,756455.125266817
440574000,2084705.32861191,1313794.23743669
440584000,5195553.80473875,1618749.18859405
440590000,1425951.34047515,845007.154977602
440595000,1292583.47937259,844098.495246749
440604000,5048653.00541597,850563.465520132
440612000,2377789.76751344,705561.365133672
440617000,1220291.07445505,809151.398633999
440620000,2656424.06989707,1420264.87280586
440623000,1823016.25033078,1301795.37984591
440628000,4959772.14426568,1119617.27347647
440636000,2140587.02787938,1432557.84834884
440641000,5520559.56553442,1198119.89740098
440645000,1878042.34144116,1070492.09281027
440646000,1802414.10287415,1232551.4360264
440647000,1749707.56188355,1422575.6810859
440648000,2171178.33711666,1352506.99963579
440654000,2548480.68433317,1072752.33621785
440656000,1872990.92954276,872116.26396001
440703000,1703217.62083815,798990.027898319
440704000,2392605.42169775,614036.849560962
440705000,1751839.53009158,1143167.70322087
440733000,5693996.3933998,987859.766712845
440751000,1635293.29747659,476278.353879382
440765000,2203247.29538395,1201622.26812878
440770000,1684786.97287484,555735.647433454
440772000,5967720.92487814,716722.557768362
440780000,3104944.88167108,1170285.55892215
440781000,1818457.74742763,1293391.44493026
440786000,1287287.00530887,524116.031024701
440787000,2578434.50355318,928068.915164066
440788000,6218773.09387707,1090331.31158388
440792000,2473867.67048299,913450.782189915
440801000,1672817.06310492,672596.65789831
440807000,1588623.35680285,1187246.90904757
440809000,2003962.32014399,1566164.74491403
440820000,1500317.45329944,825801.597654676
440821000,1840089.02497698,897581.504423998
440846000,2368808.10200135,972187.886822683
440847000,2097098.60750276,610399.97176432
440858000,5327059.25481603,950056.472180416
440871000,3621014.12820623,683131.022702975
440885000,2041979.71445753,1046694.99152815
440886000,3021282.00524797,928226.723030586
440894000,2718596.74613403,701494.624456548
440895000,5237260.34185537,1506120.18105069
440900000,5812274.91105185,1393788.37893857
440919000,1619809.97959868,1067804.48683895
440920000,4321548.00257394,620440.18065568
440931000,2438830.11793837,748171.515350137
440933000,3341393.92845071,118558.231071798
440934000,2277988.63095347,1138248.32623885
440935000,3576390.76082845,1522791.61286172
440936000,5330879.82334843,1083937.14723223
440941000,1602583.82116418,1232819.4836972
440944000,1575810.34165876,708340.736131942
440946000,2703597.03908451,723253.726322005
440952000,2485073.48607008,831235.004326168
440954000,1911810.9778202,1013861.36967462
440963000,2196411.91731012,1173376.65435459
440966000,2237117.76355118,677082.20899675
440986000,1901467.43314521,1413543.22320825
440987000,2535584.03097796,839763.384050521
440989000,65057.7321018114,32822.3676264677
440992000,4637445.37002967,1380327.52790718
441014000,2926929.18441219,1068177.95275163
441018000,1193505.58318617,715524.204330427
441038000,2266634.25217518,802155.101254649
441043000,2354202.95711821,1046305.39016273
441072000,2957184.99696024,780925.619206906
441084000,2828994.91463564,863981.161838073
441098000,1716773.0976958,606615.042285358
441201181,1069233.12746728,526184.564748035
441201183,560295.787981606,263814.997187354
441201562,3641460.74758102,1011205.58965637
441201727,712917.341430228,280097.347456931
441201728,1079280.55455865,283742.133263518
441201729,1026040.17627482,333034.456451872
441201730,945564.580873119,285834.299160876
441201731,899566.962483268,459425.856487421
441201732,755242.506433307,328213.669510727
441219253,448234.42917313,318148.25729454
441219875,531499.789738719,367678.315617113
441219878,1179248.21317989,493980.158976879
441220243,875864.072273444,310161.525784069
441225915,701021.5575553,362003.258091288
441226015,686120.186594811,232208.605204823
441226315,702481.902454494,322470.890978612
441247715,327611.478148471,280923.668811656
441251000,5742095.76365879,1083612.78271473
441374000,1526736.35745824,1077273.25649044
441584000,2485872.65393945,758049.828973719
441650000,3113653.80413184,1242700.19957813
441660000,1908515.84151413,548496.551627572
441680000,5702875.23422868,1311917.58917645
441811000,6453942.55740446,1501246.30581079
441812000,6849369.881264,1170367.94366931
441825000,2505585.93125342,890795.934121792
441869000,1761357.66243664,1110477.91583883
452009111,203741.906984167,129165.528472778
455359000,660072.783622456,593465.2695107
455360000,790423.246061704,370845.829115932
503005970,275667.731964591,120825.049584044
503007240,862356.777975942,222578.545588613
503025160,1399834.68421296,134984.089068456
503042740,837925.57781992,273091.138985454
503057590,474965.780147274,202541.117530851
503179400,36486.304890968,9822.64783318243
503335600,595837.365630444,193542.721798752
503337100,757587.993293437,272608.906825292
503555500,694101.832474106,62060.7102613506
503586100,249167.605096455,190960.880452702
503586500,2863174.56451951,359030.507789126
503597400,432731.066533776,215501.078149466
503798600,717045.024066412,240607.299900153
503798700,672379.828961766,258947.300982054
503798800,803658.255920229,228574.868946622
503798900,1024889.65980325,357807.212658644
510012000,641602.526058478,294485.499074997
510013000,639840.563525201,479901.618584347
510014000,590359.362066945,382786.160279245
510033000,553355.785408673,462703.644127495
510034000,601535.651427235,415445.767385571
510035000,694704.369265301,398763.609338952
510038000,758182.724788099,568606.543840286
510041000,1080534.45330131,553047.450357967
510051000,920710.968221664,571527.352172973
510052000,774170.890210882,455457.635440482
510053000,763739.430257372,414730.897351224
512001073,652964.940683802,108785.802747773
512001495,569899.090018725,117633.260659057
512001926,826496.38930954,179482.476183896
512002055,423859.487086411,146781.994528417
512003467,352109.734278566,259228.727378666
512004138,324792.629546743,154576.613882589
512005035,577901.072329827,170566.801389412
512005780,321098.522637002,90948.209024017
512005935,265161.026875954,130802.874127273
512082000,682341.82349134,354497.203587323
518071000,443265.620961295,209613.684579868
518072000,330825.027241422,237315.189139584
518107000,3153208.4017306,1400153.4214598
518259000,432846.006500786,147300.379712315
518260000,405916.341970496,91341.6141719761
518402000,452320.39673205,243419.302887676
518676000,598902.338107964,500961.198521098
520012000,473557.184275582,384526.135916629
520019000,911924.026275676,443601.624301146
520020000,932533.403302202,450283.905824176
520023000,462200.420358728,325754.714803099
520031000,355457.407770425,294622.730683904
520033000,401702.514180845,181531.20937824
520074000,646444.356638871,462496.330276083
520075000,551277.307446038,451010.262556142
520076000,629426.553430901,314641.896025005
520077000,762752.974266131,526537.607609237
520085000,375081.577766875,369547.867067119
520088000,339031.402688126,242447.762466191
520100000,593721.54761116,247517.060993889
520116000,478874.859799971,228943.491203271
520130000,634186.285132074,425471.904095413
520137000,502192.121603806,341607.391663928
520145000,1866653.68740185,1326580.65018477
520150000,693405.257559924,356129.994263366
520151000,544949.752213915,289397.483410898
520171000,2674681.90586995,844879.546017674
520172000,1032582.73555773,321151.535634978
520173000,1472020.39782463,848018.64556175
520174000,1972220.14959824,234093.049588288
520177000,1030171.64316298,515621.046780051
520179000,654529.993980235,496451.914253938
520180000,1158223.81830927,470683.835257138
520187000,402126.976726182,318467.723016172
520188000,504971.999386982,183047.800210638
520189000,561072.753227644,461304.750303444
520204000,1041622.15935705,392837.403300074
520217000,1889814.35887297,960803.552219232
520218000,1068035.26806062,652152.31294514
520223000,1119630.06356846,809110.763562129
520225000,778896.713976648,532652.947031512
520231000,1265201.15283171,374591.629419556
520232000,2006245.96363305,1260601.36495423
520234000,2516349.08761312,893824.353071678
520238000,847793.954149653,375164.758162286
520241000,1009238.50436225,475171.34813762
520243000,898637.257833198,608159.677834523
520271000,1037426.30341671,611666.781444817
529278000,993710.431487678,434549.889293879
538060011,499401.479340298,422340.361764872
538060012,744143.20507496,570076.215857742
538060013,502163.121920815,410079.701347314
538060014,702234.585450445,393473.823147636
540000670,603498.83785731,330597.517529954
540001900,641830.542847775,225842.092887258
540002100,645138.32665493,309231.434623087
540002200,534413.158727313,266768.08753983
540002300,627821.984717628,275832.072789417
540003400,508975.3168072,313649.470108747
540003800,593763.687350105,226268.349296104
540003900,629905.869307844,247085.823306848
540004000,679245.902020235,374302.320937004
540004100,785267.746795503,184931.180295861
540004200,472713.48561777,302730.586525898
540005000,526464.25970659,417991.335516639
540010700,448115.009891541,299443.644376367
540010800,406407.933292099,298258.23850228
540011500,488262.190535252,293635.173863248
546012900,650844.427046403,322927.990372932
546021100,953449.142658393,254476.808229169
561501015,42043.0396133218,12479.7056906235
567872000,1926242.71042723,477892.291811154
572138210,1090606.54114332,534776.105868833
576093000,1402325.65181145,966793.662434492
576237000,1082059.01977245,958377.208491934
576383000,129402.27977351,34079.7744304061
576394000,881028.402494319,336295.328740026
576594000,5766244.48233001,4181669.72945808
576595000,5595923.37421479,4387737.9773795
576596000,6808123.5134179,2225476.40360295
576609000,6897449.28855166,3346888.09892551
576633000,6781715.56149645,1477612.81631527
576635000,6771754.74485444,1288983.14969265
576636000,6753778.98259454,1020999.61054961
576638000,2952666.54692624,2365249.83772905
576649000,2883786.35037044,503477.659022936
576660000,2214158.9771719,353937.570378755
576664000,2117140.70773013,354728.592645838
576678000,7075610.44266481,3056191.56720751
576679000,6605222.50684091,2063858.4666729
576682000,6873356.16731935,2491866.42211607
576690000,6903492.90452409,3049706.82178014
576694000,447793.973645519,127400.335644191
576695000,788215.831579745,416554.737831065
576696000,989002.387676445,433785.523863171
576699000,1975431.35735162,729911.615778064
576726000,7190882.18965485,3081373.35102455
576736000,7346777.36715533,1647032.17998707
576737000,4369751.99890008,851570.478778335
576753000,529209.123409225,286820.822125455
576754000,1076565.39049706,447410.574278604
576811000,6524283.83773212,1275517.19452059
576843000,7057138.79605686,2496233.79634975
576847000,2204667.40097772,507619.233243474
576848000,3505761.73337985,2261588.92882843
576850000,1907083.41257584,207627.581596003
576877000,6865260.18928579,2392419.86874485
576890000,6579941.62553357,1673124.64821205
576956000,2673858.78978308,574039.605856846
576959000,2162559.4858163,641751.478103782
576975000,7252569.88128382,3359260.87309127
577145000,3652882.86184175,531995.757821224
577146000,4483331.31765553,769894.918521518
577205000,506972.278127104,201823.684393377
577257000,2360993.52455994,426775.52794397
577258000,3383509.82464617,628619.086519347
577259000,2090679.10499371,498931.936842764
577289000,3791984.03616574,432806.17940409
577290000,3697778.27126539,581564.818354491
577308000,1820186.94809397,763753.632357301
577309000,1892539.63637738,631757.168421907
577319000,336880.094108361,50513.5879065507
577322000,3386425.62897146,462716.179686342
577326000,5219110.15320912,1007667.01093535
600013448,3725586.57401612,409249.014925329
600014098,1242368.66907676,721563.271666586
664060000,1344625.48896474,9435.41415273065
664063000,2188434.84978824,7418.65304867569
664115740,2846807.89653604,4799.28340948981
664145000,2938810.54260705,0
664158000,0,0
664540000,12266.4620714905,9374.83943668098
664543000,0,0
664631000,0,0
735058806,69420.9142129472,45863.2998751503
735059233,2820782.06845966,1229176.20311093
735059247,525959.282818156,139908.336768425
735059255,2448326.449391,1223030.700735
900004181,119884.366948561,24390.1627037624
900017748,105470.478693785,78236.349357373
900022932,86794.3553877792,12926.9312251778
900028964,2212299.25272276,492012.076560138
900200029,2038845.22606726,275117.921634022
